,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,artists
13295,0.4455781250000002,0.3189784375,0.6218750000000002,0.55915625,3.4837499999999986e-05,0.1540140625,-6.558906249999999,0.10716562499999996,Kehlani
13344,0.4940370370370368,0.25488148148148143,0.5791481481481482,0.599962962962963,3.57037037037037e-07,0.13044444444444447,-6.552185185185188,0.047748148148148144,Kelsea Ballerini
13426,0.6519772727272728,0.06973779090909092,0.7142954545454544,0.73875,0.003579644545454545,0.16686363636363635,-4.515931818181818,0.08113409090909088,Kesha
13441,0.399,0.416,0.565,0.547,0.0,0.102,-9.129,0.0385,Kevin Johansen
13492,0.5047142857142857,0.09620000000000002,0.6935714285714284,0.6505714285714286,2.728e-05,0.19001428571428566,-6.367285714285713,0.08410476190476192,Kid Ink
13571,0.44616666666666666,0.32066666666666666,0.6171666666666666,0.5670000000000001,0.0016939500000000005,0.1249333333333333,-7.468499999999998,0.11055000000000002,King Princess
13744,0.5608,0.3825,0.8310000000000001,0.5582,0.000114,0.13820000000000002,-8.095199999999998,0.15308,Kota the Friend
13791,0.3056666666666667,0.06313333333333332,0.7406666666666665,0.7316666666666666,0.022204700000000004,0.163,-8.702333333333334,0.02983333333333333,Krono
13806,0.6625,0.12525,0.6074999999999999,0.715,0.0,0.0969,-5.5165,0.0284,Kudai
13859,0.45275,0.24466,0.6489249999999999,0.607825,0.01813737625,0.1297025,-7.142649999999999,0.06358,Kygo
13903,0.408,0.3309714285714285,0.6578571428571428,0.5335714285714286,0.0009834414285714286,0.15549999999999994,-7.922285714285714,0.06795714285714285,LANY
13923,0.6665,0.00319,0.6585000000000001,0.8464999999999999,0.0,0.2175,-5.6320000000000014,0.05385,LOLO
14118,0.774,0.181,0.7070000000000001,0.8690000000000001,0.0,0.0669,-2.727,0.0706,Lapiz Conciente
14194,0.3415,0.5218750000000001,0.48200000000000004,0.3985,0.0,0.12335,-7.66425,0.04235,Laura Dreyfuss
14197,0.78125,0.15844999999999995,0.61925,0.59575,0.0,0.37175,-6.588000000000001,0.2125,Laura Les
14210,0.5811333333333333,0.13029066666666667,0.5399999999999999,0.7956666666666664,1.4666666666666668e-07,0.21496000000000004,-4.404133333333333,0.044026666666666665,Lauren Alaina
14269,0.33875555555555553,0.04258096296296295,0.5343814814814815,0.7577407407407407,0.0034793237037037037,0.18948888888888885,-5.546481481481482,0.0824777777777778,League of Legends
14271,0.154,0.987,0.18600000000000005,0.0113,0.963,0.1,-36.853,0.0388,Leah Day
14290,0.4115,0.24960375000000004,0.5778124999999998,0.6305,0.000637485625,0.15708750000000002,-6.973750000000001,0.03824375000000002,Lee Brice
14379,0.696375,0.27268125,0.7063125,0.6826249999999999,6.4549375e-05,0.1248,-4.5584375,0.17880625000000006,Lenny Tavárez
14383,0.0922,0.987,0.15,0.0289,0.941,0.119,-30.292,0.0482,Leny Bhoelai
14526,0.6154999999999999,0.2240000000000001,0.6745000000000001,0.5395,0.0005935000000000001,0.17015000000000002,-9.719,0.0359,León Larregui
14598,0.42545,0.191635,0.7078,0.627,5.600000000000001e-08,0.13715000000000005,-6.530699999999999,0.09757,Lil Mosey
14613,0.410608695652174,0.2453660869565216,0.6868478260869566,0.6030869565217393,1.915217391304348e-07,0.15455000000000005,-7.70545652173913,0.2506347826086957,Lil Tjay
14625,0.5248823529411765,0.1657941176470588,0.8204509803921569,0.5789019607843138,0.015490085882352941,0.17347254901960787,-6.432352941176469,0.21974901960784315,Lil Yachty
14705,0.34598,0.22241999999999998,0.4394,0.954,1.8146e-05,0.18704,-5.617999999999999,0.07574,Linked Horizon
14748,0.721,0.488,0.805,0.6970000000000001,0.0,0.0922,-7.349,0.0363,Lisa Lopez
14786,0.5355135135135135,0.17721232432432438,0.6438918918918918,0.6981081081081083,6.366216216216216e-05,0.25324324324324315,-5.0950270270270295,0.07228108108108107,Little Mix
14818,0.172,0.758,0.325,0.201,0.0,0.0977,-11.595,0.0282,Liza Anne
14936,0.0924,0.977,0.12,0.018000000000000002,0.863,0.119,-30.88300000000001,0.0357,Lori Dulac
14987,0.762,0.07400000000000001,0.7677499999999999,0.5307499999999999,0.0008787299999999999,0.11235,-8.423,0.11475,Los Cafres
15243,0.3,0.122,0.7509999999999999,0.501,0.011,0.111,-7.529,0.0588,Louis La Roche
15256,0.5562,0.051548000000000004,0.6118,0.7548,6.76e-07,0.20456,-4.5468,0.14400000000000002,Louis Tomlinson
15403,0.071,0.99,0.387,0.0451,0.913,0.112,-24.698,0.0364,Luis Fernando Pérez
15444,0.5345656565656564,0.17675737373737374,0.5437777777777776,0.7156666666666663,1.0531919191919187e-05,0.1932626262626263,-5.870666666666665,0.04272929292929293,Luke Combs
15445,0.4515,0.657,0.5095000000000001,0.5465,0.0,0.15935,-7.1415000000000015,0.05805,Luke Evans
15498,0.33133333333333337,0.08206666666666666,0.7303333333333333,0.7363333333333334,0.0111094,0.226,-7.615666666666668,0.02926666666666667,Luvli
15501,0.5898,0.21600000000000005,0.6446,0.6026,3.14e-06,0.22588000000000005,-5.6372,0.21108,Lyanno
15594,0.4410588235294117,0.21875882352941176,0.6344117647058823,0.6441176470588236,0.00019513117647058822,0.2172941176470588,-5.934470588235293,0.0979941176470588,MAX
15620,0.5316666666666666,0.07943333333333334,0.6356666666666667,0.6216666666666667,5.333333333333334e-05,0.141,-7.7029999999999985,0.037033333333333335,MEDUZA
15641,0.5905,0.08556000000000001,0.6585000000000001,0.8030000000000002,1.0630000000000003e-05,0.15894999999999998,-4.4430000000000005,0.055949999999999986,MNEK
15681,0.4237455357142856,0.07215666071428571,0.6444732142857144,0.7358928571428569,0.00021405741071428566,0.1936803571428572,-5.764303571428568,0.10918660714285718,Machine Gun Kelly
15738,0.4602857142857142,0.21284,0.6072857142857144,0.6690952380952383,5.542857142857144e-07,0.2094761904761905,-5.332857142857142,0.0987,Madison Beer
15746,0.459,0.0111,0.596,0.815,0.0,0.174,-5.6679999999999975,0.0755,Madsonik
15761,0.3667222222222222,0.3037,0.6363333333333334,0.5354444444444444,0.00188948,0.13333333333333336,-7.425222222222222,0.07996666666666667,Maggie Rogers
15799,0.6974444444444443,0.1836427407407408,0.6186666666666667,0.8134444444444443,0.0010236111111111114,0.1877703703703704,-4.6903703703703705,0.05900740740740744,Maite Perroni
15961,0.249,0.767,0.616,0.454,3.48e-05,0.105,-8.504,0.0273,Manuel Medrano
16046,0.5046896551724139,0.19397296551724136,0.5434137931034482,0.6929655172413791,1.402e-05,0.18556206896551727,-5.5583793103448285,0.0500655172413793,Maren Morris
16144,0.22133333333333333,0.509,0.665,0.5183333333333333,0.127941,0.09803333333333332,-7.3969999999999985,0.07723333333333332,Maribou State
16259,0.6705,0.387,0.716,0.4775,0.007743000000000002,0.08545,-11.177,0.0357,Mark Keali'i Ho'omalu
16283,0.151,0.679,0.34,0.209,0.000443,0.101,-11.869000000000002,0.0279,Markéta Irglová
16499,0.3583571428571428,0.3369714285714284,0.6227142857142856,0.5068571428571428,0.002432542857142857,0.10407142857142856,-7.658499999999999,0.07207857142857142,Matt Maeson
16512,0.232,0.00175,0.607,0.805,0.0,0.231,-5.579,0.0608,Matt Squire
16526,0.13729999999999998,0.925,0.2215,0.174,0.0462805,0.1065,-15.8615,0.035050000000000005,Matthew Ineleo
16715,0.7027419354838712,0.2445741935483871,0.6920645161290326,0.6940000000000001,4.726129032258065e-05,0.2317741935483871,-5.2900322580645165,0.09713548387096774,Meghan Trainor
16741,0.4633342857142859,0.30789999999999984,0.6383428571428574,0.6534285714285711,0.000598934,0.1861628571428571,-6.173342857142857,0.08621428571428576,Melanie Martinez
16926,0.28200000000000003,0.995,0.4685,0.0164,0.951,0.1015,-28.5805,0.0516,Michael Penny
17038,0.43061071428571424,0.14332678571428575,0.8351785714285713,0.6610357142857145,2.8604999999999995e-05,0.16931785714285713,-5.283499999999999,0.1953535714285715,Migos
17102,0.3895076923076923,0.10905861538461538,0.8179230769230769,0.6615384615384615,5.6039230769230775e-05,0.1544153846153846,-5.059538461538461,0.2123846153846154,Mike WiLL Made-It
17115,0.275,0.7092499999999999,0.6265000000000001,0.414,4.702999999999999e-05,0.1069,-9.17775,0.033125,Mikky Ekko
17139,0.4423076923076925,0.07769270769230771,0.5570615384615385,0.7616153846153847,0.0015651990769230768,0.15689538461538466,-5.2420769230769215,0.06225692307692308,Miley Cyrus
17206,0.4505,0.826,0.5065000000000001,0.3285,0.006151125,0.168,-12.1865,0.033699999999999994,Mipso
17211,0.058839999999999996,0.9534,0.2048,0.08964,0.8078,0.09852000000000001,-27.70760000000001,0.04776,Miracle Tones
17325,0.5015,0.04085,0.5802500000000002,0.7602499999999999,0.000927875,0.1169,-5.8442500000000015,0.031100000000000006,Moderatto
17430,0.0708,0.984,0.142,0.013,0.909,0.0994,-33.299,0.0428,Moon Laika
17446,0.6068,0.15660000000000002,0.609,0.679,9.64e-07,0.13076,-6.9708,0.04072,Morgan Evans
17538,0.0342,0.94,0.152,0.0692,0.916,0.0997,-22.101,0.0467,Mr Pillow
17587,0.327,0.5158566666666667,0.5608333333333333,0.4953333333333333,0.002985085000000001,0.14678333333333335,-7.887666666666667,0.038,Mt. Joy
17633,0.7559999999999999,0.102,0.765,0.6659999999999999,0.0,0.116,-5.384,0.172,Murray Elias
17681,0.623581395348837,0.21088837209302327,0.7807209302325581,0.7028837209302322,0.0003617034883720929,0.2058581395348837,-4.655976744186045,0.1334348837209302,Myke Towers
17762,0.3874444444444445,0.3710666666666667,0.6862222222222223,0.4562222222222222,1.56e-06,0.1584,-8.588666666666667,0.18296666666666667,NIKI
17763,0.5931470588235289,0.1160917647058824,0.7726764705882351,0.6515294117647058,2.4382352941176464e-07,0.2676176470588235,-6.253470588235295,0.3512823529411765,NLE Choppa
17792,0.0838,0.974,0.175,0.00759,0.925,0.113,-35.072,0.0454,Najma Wallin
17825,0.4683,0.17010100000000006,0.5225,0.7418000000000001,6.9e-07,0.15549000000000002,-4.7902000000000005,0.04918,Naomi Scott
17826,0.3055,0.05195,0.6545000000000001,0.7190000000000001,0.010751595,0.1955,-6.0520000000000005,0.0544,Naomi Wild
17866,0.428,0.203,0.5589999999999999,0.562,9.48e-06,0.17,-5.674,0.0325,Natalie Hemby
17877,0.7043571428571429,0.32962142857142857,0.6840714285714287,0.6340714285714286,4.157142857142857e-07,0.09485714285714283,-5.838714285714286,0.04670714285714285,Natanael Cano
17907,0.7873333333333333,0.19820476190476186,0.779142857142857,0.7958095238095237,6.772714285714287e-05,0.1655285714285714,-3.639285714285714,0.06949047619047619,Natti Natasha
17909,1e-05,0.147,0.165,0.998,0.995,0.5820000000000001,-18.424,0.048,Natural Samples
18122,0.7174081632653061,0.2036877551020409,0.7399795918367347,0.7308367346938777,5.95361224489796e-05,0.14842857142857144,-5.179224489795917,0.10785714285714283,Nicky Jam
18239,0.279,0.0161,0.534,0.825,0.0,0.101,-5.229,0.036000000000000004,Nine One One
18273,0.5986666666666666,0.2266333333333333,0.6933333333333334,0.5556666666666666,0.0,0.18833333333333327,-8.571666666666667,0.0347,Nivel Codiciado
18289,0.4527777777777778,0.2351111111111112,0.5387777777777778,0.6647777777777778,0.0,0.15817777777777778,-6.256333333333332,0.08091111111111113,Noah Kahan
18367,0.4584444444444444,0.2709555555555556,0.6839999999999999,0.6375555555555557,1.1444444444444444e-06,0.20777777777777776,-6.017555555555552,0.08933333333333332,Normani
18491,0.5379999999999999,0.13756666666666664,0.7853333333333333,0.7199999999999999,0.00037151666666666665,0.07873333333333332,-6.694000000000003,0.09646666666666666,Ofenbach
18493,0.4097076923076922,0.15855096153846154,0.83875,0.5827692307692307,0.022122034230769232,0.16549807692307691,-6.607923076923077,0.1967038461538462,Offset
18523,0.6800000000000002,0.3254,0.6624166666666668,0.6570833333333334,4.336666666666668e-06,0.12135833333333332,-5.937083333333335,0.04118333333333333,Old Dominion
18552,0.6385000000000001,0.010055,0.6729999999999999,0.8565,0.00029725,0.2111,-5.09,0.0519,Oliver Heldens
18559,0.114,0.992,0.21,0.00385,0.95,0.0738,-37.141,0.0348,Oliver Évilo
18603,0.5450210526315791,0.1270055336842106,0.5848631578947363,0.7484210526315792,1.837789473684211e-06,0.18580947368421047,-4.840726315789474,0.04817894736842107,One Direction
18742,0.4253333333333333,0.2471666666666667,0.4646666666666667,0.6736666666666666,0.0,0.1038,-6.0776666666666666,0.059,Original Broadway Cast of Dear Evan Hansen
18842,0.7120000000000001,0.0095,0.5920000000000001,0.877,0.000171,0.131,-4.05,0.0502,Otherwise
18876,0.3016666666666667,0.12866666666666668,0.7486666666666667,0.5443333333333332,0.0,0.12586666666666668,-8.404333333333334,0.036833333333333336,Ouse
18884,0.0333,0.135,0.14,0.187,0.992,0.18,-25.987,0.0554,Outside HD Samples
18889,0.7659999999999999,0.0427,0.792,0.711,0.0,0.0748,-5.21,0.0413,Ovi
18892,0.342,0.03572616666666666,0.5431666666666667,0.7033333333333333,4.15e-07,0.07,-4.362500000000002,0.052050000000000006,Owen Patrick Joyner
18901,0.6684742268041234,0.23970824742268024,0.7545154639175258,0.7384020618556703,0.00019433257731958767,0.17029587628865994,-4.753938144329896,0.09768865979381444,Ozuna
18909,0.5398588235294118,0.09632801176470593,0.6268352941176472,0.735035294117647,0.0007534644705882355,0.1939788235294118,-5.1100941176470585,0.06030117647058824,P!nk
18948,0.638,0.0128,0.606,0.799,0.0,0.15,-4.452,0.0261,PUBLIC
18993,0.435,0.264,0.496,0.644,0.0,0.0695,-5.385,0.0269,Palace
19091,0.565,0.0886,0.7959999999999999,0.68,0.0,0.268,-4.853,0.353,Pardison Fontaine
19165,0.659,0.000633,0.544,0.742,0.000392,0.207,-5.117,0.0283,Patricia Pacheco
19364,0.4796,0.035548,0.5374000000000001,0.7474000000000001,0.02993791,0.1142,-6.0900000000000025,0.044400000000000016,Peach Pit
19646,0.9063333333333332,0.02233333333333333,0.727,0.8956666666666667,0.0043706133333333355,0.0742,-4.566,0.033466666666666665,Philip Michael
19661,0.0624,0.993,0.14300000000000002,0.006790000000000001,0.925,0.115,-30.54300000000001,0.039,Phillipp Vogler
19817,0.42523880597014907,0.11702098507462687,0.7883731343283579,0.6138656716417912,5.58065671641791e-05,0.24541641791044785,-6.3820149253731335,0.2277029850746268,Playboi Carti
19977,0.0388,0.964,0.198,0.125,0.92,0.112,-22.252,0.041,Primer Dia
20138,0.5026315789473683,0.2198489473684211,0.7223157894736842,0.6331315789473685,0.0010511023684210527,0.16189999999999996,-5.733868421052631,0.10199473684210526,Quinn XCII
20176,0.6974444444444443,0.1836427407407408,0.6186666666666667,0.8134444444444443,0.0010236111111111114,0.1877703703703704,-4.6903703703703705,0.05900740740740744,RBD
20221,0.665,0.031100000000000006,0.5685,0.8665,0.000281735,0.3375,-4.43,0.03275,Rachel McDowall
20250,0.34275,0.22415,0.59925,0.638,2.07e-05,0.110025,-5.547249999999999,0.0304,RaeLynn
20442,0.64,0.145,0.7140000000000001,0.6629999999999999,0.0,0.264,-5.799,0.0694,Rationale
20459,0.6123414634146341,0.19716097560975607,0.7668780487804876,0.6817073170731707,0.0004310536585365854,0.17976829268292685,-3.8013902439024387,0.14758292682926835,Rauw Alejandro
20763,0.4427142857142857,0.3558571428571429,0.689857142857143,0.4772857142857143,0.0,0.12748571428571429,-7.1322857142857154,0.06062857142857143,Reyli Barba
20802,0.4796818181818182,0.08347954545454545,0.789,0.6088636363636364,0.00038,0.2424727272727273,-7.235363636363638,0.2262545454545455,Rich The Kid
20910,0.4783333333333333,0.24941666666666665,0.5805000000000001,0.6008333333333332,0.0004251,0.14753333333333338,-6.221000000000001,0.03071666666666667,Ricky Montgomery
20926,0.4961645161290323,0.15165281720430104,0.6272688172043008,0.6745322580645159,0.005135786451612902,0.16775967741935485,-5.702231182795702,0.0802806451612903,Rihanna
20930,0.4798571428571429,0.09521571428571428,0.5548571428571427,0.5972857142857144,1.8228571428571426e-06,0.12007142857142858,-6.3675714285714236,0.03207142857142857,Riley Green
21381,0.5670000000000001,0.20906,0.6342,0.7322,0.0,0.2284,-5.629,0.053860000000000005,Ross Lynch
21430,0.3265,0.21836666666666668,0.7323333333333334,0.4736666666666667,6.4333333333333324e-06,0.1205,-8.254666666666667,0.06273333333333334,Roy Woods
21539,0.6123333333333334,0.21755000000000005,0.5398333333333334,0.7466666666666666,0.0,0.10768333333333334,-5.396666666666667,0.04725000000000002,Russell Dickerson
21550,0.239,0.0628,0.474,0.723,3e-06,0.109,-4.66,0.0354,Ruston Kelly
21579,0.55525,0.28461875,0.635,0.5665,1.3275e-06,0.115,-7.0992500000000005,0.031475,Ryan Hurd
21584,0.0933,0.191,0.659,0.72,0.0,0.111,-7.199,0.0979,Ryan Oakes
21631,0.0535,0.971,0.127,0.0815,0.956,0.105,-21.016,0.0401,S.A. Karl
21641,0.4028749999999999,0.17393124999999998,0.7664999999999998,0.5904375,0.00033109875,0.15661875,-6.214624999999997,0.0813625,SAINt JHN
21657,0.5175000000000001,0.524,0.654,0.4355,8e-05,0.10144999999999996,-6.6525,0.03175,SHAED
21823,0.5167142857142857,0.1754571428571429,0.7077142857142859,0.7347142857142855,0.00013272000000000002,0.11385714285714285,-5.021857142857144,0.06741428571428572,Sam Feldt
21828,0.5686875,0.22382437499999994,0.6023124999999999,0.6936875,0.0,0.21579999999999994,-5.826312500000001,0.053287500000000015,Sam Hunt
22075,0.228,0.6970000000000001,0.292,0.359,1.85e-05,0.108,-9.043,0.0328,Scott Bradlee's Postmodern Jukebox
22142,0.355,0.03796,0.505,0.7865000000000001,0.00098,0.19255,-6.18,0.05025,Sebastian Ingrosso
22147,0.6633793103448276,0.22370344827586214,0.7554827586206895,0.6655862068965518,9.056482758620689e-05,0.1307931034482759,-4.124862068965516,0.17011379310344826,Sech
22173,0.5318499999999998,0.12023691666666665,0.6809722222222222,0.6857499999999997,0.0015266958333333331,0.1730833333333333,-5.375750000000003,0.09655555555555552,Selena Gomez
22203,0.0556,0.994,0.35,0.0262,0.895,0.119,-24.468000000000004,0.0398,Serenity for Sleep
22242,0.35324999999999995,0.123825,0.50575,0.72175,1.2875e-06,0.13175,-5.30625,0.040125,Seven Lions
22291,0.6193777777777772,0.2229602222222223,0.7234148148148143,0.6825200000000002,0.00832882459259259,0.14521703703703706,-6.717059259259263,0.05253111111111113,Shakira
22562,0.6014999999999999,0.11415,0.6920000000000001,0.8270000000000001,0.0,0.10815,-3.908,0.04545,Sigala
22702,0.2533333333333333,0.09203333333333334,0.8246666666666668,0.6356666666666666,0.0272,0.1836333333333333,-6.730666666666665,0.09333333333333334,Skepta
22735,0.625,0.00959,0.6779999999999999,0.672,0.0,0.0868,-5.688,0.0302,Skye
22751,0.513,0.0658,0.6729999999999999,0.916,0.0587,0.0769,-3.814,0.0344,Slaydit
22756,0.0335,0.95,0.191,0.122,0.889,0.0961,-22.429,0.0458,Sleep Lab
22782,0.2305166666666667,0.08203066666666667,0.8166666666666665,0.6435,0.00040119999999999994,0.19163333333333327,-6.2845,0.07408333333333332,Slim Jxmmi
22862,0.4513333333333334,0.4615,0.6435,0.4246666666666668,0.02261873000000001,0.1635666666666667,-9.750833333333333,0.09826666666666667,Snoh Aalegra
22898,0.316,0.519,0.54,0.499,0.0,0.157,-8.73,0.0544,Sofia Karlberg
22901,0.738,0.1375,0.6699999999999999,0.895,0.0,0.06585,-2.5500000000000003,0.08045,Sofia Reyes
22917,0.05883999999999999,0.9534,0.2048,0.08964000000000001,0.8078000000000001,0.09852000000000001,-27.70760000000001,0.04776000000000001,Solfeggio Healing Frequencies
22926,0.0408,0.166,0.645,0.6859999999999999,0.0,0.0931,-7.358,0.0945,Somber
22957,0.5579999999999999,0.0117,0.634,0.677,0.00103,0.126,-7.278,0.0304,Sonique
23001,0.4745,0.318,0.531,0.6155,0.0,0.17225,-6.2445,0.12645,Sophia Anne Caruso
23747,0.4690194444444444,0.2437758888888888,0.6923333333333334,0.5987500000000001,0.0006054394444444445,0.180275,-6.544861111111113,0.08751388888888889,Swae Lee
24107,0.413,0.862,0.478,0.33,0.00113,0.17600000000000002,-12.4,0.0339,Teddy Hyde
24327,0.4587333333333333,0.17905200000000002,0.5482,0.6939333333333334,0.0007591213333333332,0.18808666666666665,-6.507866666666668,0.05601333333333333,The Band CAMINO
24464,0.3180000000000001,0.07035,0.52,0.6845,0.0,0.12,-5.211,0.02835,The Calling
24932,0.428,0.203,0.5589999999999999,0.562,9.48e-06,0.17,-5.674,0.0325,The Highwomen
25335,0.4013333333333333,0.7341666666666665,0.5341666666666667,0.3918333333333333,0.020015166666666667,0.14450000000000002,-12.292666666666667,0.03756666666666667,The Paper Kites
25518,0.5343636363636363,0.02519454545454545,0.5535454545454545,0.7681818181818183,1.7927272727272728e-05,0.13522727272727272,-4.883909090909091,0.04694545454545454,The Score
25520,0.418224,0.2343376000000001,0.49244,0.65604,1.024e-07,0.10598400000000004,-5.760919999999999,0.034604,The Script
25731,0.5835454545454545,0.06335454545454547,0.6212727272727273,0.8138181818181818,0.0,0.21145454545454545,-5.133181818181818,0.05159999999999999,The Vamps
25912,0.6112962962962966,0.08927392592592594,0.5691666666666668,0.6927962962962962,2.0682962962962963e-05,0.13148518518518526,-5.859351851851853,0.03777037037037037,Thomas Rhett
26274,0.5,0.13845000000000002,0.7195,0.7290000000000001,0.0,0.1675,-6.056,0.188,Topic
26311,0.31714444444444445,0.0920533333333333,0.6635000000000001,0.7052777777777778,0.04895885333333334,0.1640777777777778,-5.594833333333333,0.05665000000000001,Tove Lo
26375,0.4277391304347827,0.1608586086956522,0.6571739130434782,0.6515652173913044,0.013513154782608694,0.18880869565217387,-5.978826086956523,0.07546086956521739,Travis Barker
26377,0.5375,0.0728,0.5860000000000001,0.872,0.0,0.1431,-4.5515,0.04135,Travis Denning
26394,0.26534,0.1447,0.7241000000000001,0.5152,8.390000000000001e-06,0.10928,-7.480999999999999,0.04557,Trevor Daniel
26534,0.0434,0.976,0.16899999999999998,0.0735,0.969,0.103,-26.106,0.0441,Tuva Meyer
26541,0.4615090909090911,0.18276181818181825,0.6439818181818185,0.6179836363636365,0.010457598,0.15604545454545446,-6.873290909090907,0.060025454545454514,Twenty One Pilots
26763,0.1373,0.925,0.22150000000000009,0.174,0.0462805,0.1065,-15.8615,0.03505,Vai Mahina
26836,0.0992,0.987,0.201,0.00272,0.879,0.116,-35.169000000000004,0.041,Vas Bela
26879,0.368,0.35700000000000004,0.574,0.612,0.0,0.158,-4.7410000000000005,0.0781,Vera Blue
26957,0.55,0.514,0.618,0.46,2.61e-05,0.0958,-7.342,0.0239,Victor Internet
27024,0.279,0.0161,0.534,0.825,0.0,0.101,-5.229,0.036000000000000004,Vincent Steele
27165,0.4398,0.18846533333333326,0.6144666666666667,0.6568666666666669,0.0007790533333333334,0.16390666666666667,-6.349866666666666,0.09174666666666667,WILLOW
27259,0.0408,0.166,0.645,0.6859999999999999,0.0,0.0931,-7.358,0.0945,Warlord Colossus
27357,0.5187857142857144,0.20712,0.5498571428571428,0.6148571428571429,2.8142857142857147e-06,0.1666571428571428,-6.0450357142857145,0.030521428571428564,Westlife
27408,0.486695652173913,0.17569826086956522,0.634391304347826,0.660304347826087,0.00027321739130434783,0.1169217391304348,-5.206956521739129,0.06236956521739132,Why Don't We
27494,0.0545,0.985,0.245,0.111,0.93,0.107,-21.718000000000004,0.0415,William Edessa
27602,0.5625454545454545,0.17441090909090906,0.665,0.6344545454545455,0.0005621654545454544,0.2085272727272728,-6.3220909090909085,0.20927272727272728,WizKid
27702,0.4214341463414633,0.4018637398373986,0.7006666666666665,0.4651317073170732,0.03221497284552844,0.1568146341463415,-8.61385365853659,0.16070243902439016,XXXTENTACION
27752,0.3969929824561405,0.0994972280701754,0.7973157894736841,0.5658947368421053,0.0004247119298245614,0.2098473684210526,-6.952350877192981,0.21599649122807027,YG
27760,0.6125,0.02221,0.5549999999999999,0.8625,0.0,0.34500000000000003,-3.346,0.0393,YUI
27772,0.674,0.159,0.607,0.6709999999999999,0.0038,0.117,-5.9860000000000015,0.0344,Yahir
27808,0.2093333333333333,0.621,0.5966666666666667,0.3423333333333333,7.336666666666667e-06,0.23066666666666666,-8.281333333333334,0.04683333333333334,Yebba
27836,0.546,0.107,0.703,0.867,0.0,0.119,-4.292,0.0453,Ylvis
27872,0.435,0.073,0.662,0.823,0.0,0.0833,-4.7,0.0971,Young Bombs
27899,0.4250452554744524,0.13670233576642327,0.786766423357664,0.6000291970802923,6.008759124087591e-06,0.16281094890510947,-6.651569343065687,0.19288394160583924,Young Thug
27975,0.295921875,0.284678125,0.5701875,0.5361250000000001,0.0009469271875,0.16084062499999996,-6.6325625000000015,0.071253125,ZAYN
28135,0.4946333333333334,0.2153313333333332,0.6783777777777777,0.5872666666666665,3.1552222222222214e-06,0.18552444444444446,-6.955388888888884,0.09020222222222224,blackbear
28182,0.3906,0.008590266666666667,0.5108,0.7829999999999999,0.02141746266666666,0.20270000000000005,-5.924200000000001,0.08094666666666668,grandson
28188,0.5529999999999999,0.17656666666666668,0.6756666666666667,0.6616666666666666,5.243333333333333e-05,0.1930333333333333,-6.3146666666666675,0.10253333333333332,half•alive
28193,0.4836999999999999,0.19779899999999992,0.68525,0.6291499999999999,2.785e-07,0.1485874999999999,-6.326199999999997,0.061864999999999996,iann dior
28278,0.26566666666666666,0.8626666666666666,0.6896666666666667,0.294,0.8650000000000001,0.18866666666666665,-14.805,0.09786666666666667,tender spring
28289,0.742,0.0337,0.664,0.708,0.0,0.0841,-4.154,0.0474,watt
